user,item,rating,timestamp,feature
128,583,2.8,2020-04-13T15:06:39,2149
134,584,3.1,2020-04-13T15:06:39,1679
186,585,3.5,2020-04-13T15:06:39,2499
281,586,3.8,2020-04-13T15:06:39,2799
81,587,4.4,2020-04-13T15:06:39,2799
83,588,3.5,2020-04-13T15:06:39,2149
200,589,4.6,2020-04-13T15:06:39,2299
202,590,4.9,2020-04-13T15:06:39,2299
282,591,4.3,2020-04-13T15:06:39,3999
283,592,3.1,2020-04-13T15:06:39,7499
119,593,4.4,2020-04-13T15:06:39,7999
171,594,4.8,2020-04-13T15:06:39,7999
284,595,5.0,2020-04-13T15:06:39,1899
201,596,1.0,2020-04-13T15:06:39,2299
110,597,2.9,2020-04-13T15:06:39,2499
285,598,4.9,2020-04-13T15:06:39,13999
286,599,3.3,2020-04-13T15:06:39,8999
285,600,3.7,2020-04-13T15:06:39,12999
287,601,4.2,2020-04-13T15:06:39,3919
237,602,3.0,2020-04-13T15:06:39,3919
56,603,2.6,2020-04-13T15:06:40,2499
38,604,4.4,2020-04-13T15:06:40,1889
286,605,2.9,2020-04-13T15:06:40,8999
288,606,3.8,2020-04-13T15:06:40,10999
256,607,4.9,2020-04-13T15:06:40,7599
289,608,4.2,2020-04-13T15:06:40,10999
290,609,3.5,2020-04-13T15:06:40,7599
171,610,1.5,2020-04-13T15:06:40,7999
264,611,2.8,2020-04-13T15:06:40,9999
171,612,4.1,2020-04-13T15:06:40,7999
286,613,3.4,2020-04-13T15:06:40,8999
209,614,2.7,2020-04-13T15:06:40,12999
171,615,3.4,2020-04-13T15:06:40,7999
209,616,3.2,2020-04-13T15:06:40,12999
291,617,2.2,2020-04-13T15:06:40,7599
290,618,0.0,2020-04-13T15:06:40,7599
171,619,4.0,2020-04-13T15:06:40,7999
162,620,4.3,2020-04-13T15:06:40,7999
292,621,4.1,2020-04-13T15:06:40,10999
291,622,1.0,2020-04-13T15:06:40,7599
286,623,3.7,2020-04-13T15:06:40,10999
87,624,4.6,2020-04-13T15:06:40,3959
171,625,4.1,2020-04-13T15:06:40,7999
293,626,1.0,2020-04-13T15:06:40,8999
22,627,3.2,2020-04-13T15:06:40,3359
294,628,4.0,2020-04-13T15:06:40,4999
295,629,3.2,2020-04-13T15:06:40,6999
296,630,2.7,2020-04-13T15:06:40,7999
102,631,4.8,2020-04-13T15:06:40,5999
297,632,2.5,2020-04-13T15:06:40,3959
189,633,4.2,2020-04-13T15:06:41,7199
209,634,4.0,2020-04-13T15:06:41,12999
298,635,3.3,2020-04-13T15:06:41,1249
299,636,2.8,2020-04-13T15:06:41,3779
300,637,4.9,2020-04-13T15:06:41,1679
181,638,2.9,2020-04-13T15:06:41,5999
51,639,2.2,2020-04-13T15:06:41,4559
301,640,4.9,2020-04-13T15:06:41,3299
108,641,4.5,2020-04-13T15:06:41,7199
189,642,4.7,2020-04-13T15:06:41,7799
173,643,4.1,2020-04-13T15:06:41,3599
203,644,4.8,2020-04-13T15:06:41,3599
302,645,3.5,2020-04-13T15:06:41,4499
97,646,3.0,2020-04-13T15:06:41,4559
303,647,4.9,2020-04-13T15:06:41,4999
90,648,2.7,2020-04-13T15:06:41,4999
285,649,0.0,2020-04-13T15:06:41,13999
304,650,2.9,2020-04-13T15:06:41,3999
90,651,2.8,2020-04-13T15:06:41,7999
155,652,4.0,2020-04-13T15:06:41,3799
305,653,4.2,2020-04-13T15:06:41,2999
306,654,2.4,2020-04-13T15:06:41,2400
307,655,4.2,2020-04-13T15:06:41,3499
47,656,4.2,2020-04-13T15:06:41,3999
308,657,3.6,2020-04-13T15:06:41,3599
307,658,3.9,2020-04-13T15:06:41,3499
309,659,4.3,2020-04-13T15:06:41,3499
310,660,0.0,2020-04-13T15:06:42,4799
161,661,4.0,2020-04-13T15:06:42,5999
181,662,2.0,2020-04-13T15:06:42,5999
311,663,3.2,2020-04-13T15:06:42,7199
312,664,4.6,2020-04-13T15:06:42,7199
313,665,2.4,2020-04-13T15:06:42,1749
314,666,4.3,2020-04-13T15:06:42,4999
315,667,2.9,2020-04-13T15:06:42,2000
55,668,2.6,2020-04-13T15:06:42,6599
137,669,1.0,2020-04-13T15:06:42,4799
137,670,2.9,2020-04-13T15:06:42,6599
316,671,4.4,2020-04-13T15:06:42,7799
317,672,4.9,2020-04-13T15:06:42,2999
318,673,0.0,2020-04-13T15:06:42,5399
65,674,3.6,2020-04-13T15:06:42,7600
50,675,4.0,2020-04-13T15:06:42,2999
319,676,2.8,2020-04-13T15:06:42,2299
38,677,2.0,2020-04-13T15:06:42,1889
320,678,4.6,2020-04-13T15:06:42,1920
321,679,4.1,2020-04-13T15:06:42,4559
116,680,3.6,2020-04-13T15:06:42,779
322,681,0.0,2020-04-13T15:06:42,1679
52,682,4.5,2020-04-13T15:06:42,779
142,683,5.0,2020-04-13T15:06:42,899
323,684,2.0,2020-04-13T15:06:42,899
142,685,4.8,2020-04-13T15:06:42,899
116,686,3.7,2020-04-13T15:06:42,779
324,687,4.2,2020-04-13T15:06:42,3999
323,688,2.4,2020-04-13T15:06:42,899
325,689,3.9,2020-04-13T15:06:43,1889
140,690,2.8,2020-04-13T15:06:43,899
126,691,4.6,2020-04-13T15:06:43,2299
326,692,2.0,2020-04-13T15:06:43,2299
57,693,4.1,2020-04-13T15:06:43,779
183,694,2.4,2020-04-13T15:06:43,2299
115,695,2.5,2020-04-13T15:06:43,2499
278,696,3.7,2020-04-13T15:06:43,2399
277,697,4.3,2020-04-13T15:06:43,1799
327,698,4.3,2020-04-13T15:06:43,2299
194,699,3.6,2020-04-13T15:06:43,2649
83,700,3.2,2020-04-13T15:06:43,2149
129,701,3.6,2020-04-13T15:06:43,1999
328,702,1.5,2020-04-13T15:06:43,3999
78,703,4.9,2020-04-13T15:06:43,959
117,704,2.4,2020-04-13T15:06:43,7699
329,705,3.7,2020-04-13T15:06:43,2999
330,706,3.9,2020-04-13T15:06:43,2499
317,707,1.5,2020-04-13T15:06:43,2999
331,708,4.3,2020-04-13T15:06:43,1979
57,709,2.6,2020-04-13T15:06:43,779
332,710,5.0,2020-04-13T15:06:43,1679
333,711,1.0,2020-04-13T15:06:43,1679
174,712,4.7,2020-04-13T15:06:43,4559
271,713,4.9,2020-04-13T15:06:43,1649
334,714,4.2,2020-04-13T15:06:43,2999
134,715,2.9,2020-04-13T15:06:43,1679
335,716,4.5,2020-04-13T15:06:43,3799
274,717,4.4,2020-04-13T15:06:43,1499
207,718,2.5,2020-04-13T15:06:43,3599
336,719,5.0,2020-04-13T15:06:43,3599
337,720,2.4,2020-04-13T15:06:43,5999
207,721,3.9,2020-04-13T15:06:44,3599
78,722,2.2,2020-04-13T15:06:44,959
338,723,4.6,2020-04-13T15:06:44,3599
174,724,2.8,2020-04-13T15:06:44,4559
339,725,1.0,2020-04-13T15:06:44,5319
340,726,1.0,2020-04-13T15:06:44,3959
94,727,4.0,2020-04-13T15:06:44,2399
341,728,4.7,2020-04-13T15:06:44,3599
89,729,2.8,2020-04-13T15:06:44,3599
89,730,2.5,2020-04-13T15:06:44,3599
165,731,5.0,2020-04-13T15:06:44,5999
342,732,3.4,2020-04-13T15:06:44,7499
95,733,2.8,2020-04-13T15:06:44,7999
340,734,0.0,2020-04-13T15:06:44,3959
305,735,2.8,2020-04-13T15:06:44,2999
343,736,4.1,2020-04-13T15:06:44,4400
174,737,5.0,2020-04-13T15:06:44,4559
89,738,4.6,2020-04-13T15:06:44,3359
338,739,2.7,2020-04-13T15:06:44,3599
13,740,3.9,2020-04-13T15:06:44,2999
304,741,4.4,2020-04-13T15:06:44,3999
344,742,2.5,2020-04-13T15:06:44,4999
338,743,4.5,2020-04-13T15:06:44,3599
304,744,2.8,2020-04-13T15:06:44,3200
295,745,3.8,2020-04-13T15:06:44,6999
341,746,4.6,2020-04-13T15:06:44,3599
47,747,2.4,2020-04-13T15:06:44,8999
345,748,4.9,2020-04-13T15:06:44,4499
346,749,4.9,2020-04-13T15:06:44,4999
347,750,3.5,2020-04-13T15:06:44,5399
348,751,3.6,2020-04-13T15:06:45,3599
303,752,3.9,2020-04-13T15:06:45,4999
251,753,3.9,2020-04-13T15:06:45,7599
349,754,0.0,2020-04-13T15:06:45,5999
26,755,3.7,2020-04-13T15:06:45,2759
209,756,2.2,2020-04-13T15:06:45,7799
305,757,3.1,2020-04-13T15:06:45,3499
102,758,0.0,2020-04-13T15:06:45,5999
209,759,4.0,2020-04-13T15:06:45,7799
8,760,4.2,2020-04-13T15:06:45,3999
350,761,1.0,2020-04-13T15:06:45,7799
47,762,3.8,2020-04-13T15:06:45,4799
351,763,4.1,2020-04-13T15:06:45,4999
90,764,2.9,2020-04-13T15:06:45,4799
352,765,3.7,2020-04-13T15:06:45,2499
90,766,4.4,2020-04-13T15:06:45,4799
353,767,2.5,2020-04-13T15:06:45,7499
18,768,4.6,2020-04-13T15:06:45,2149
354,769,4.3,2020-04-13T15:06:45,5999
297,770,3.1,2020-04-13T15:06:45,3959
355,771,1.0,2020-04-13T15:06:45,1499
356,772,3.7,2020-04-13T15:06:45,5499
357,773,2.2,2020-04-13T15:06:45,4800
358,774,2.4,2020-04-13T15:06:45,3799
359,775,3.3,2020-04-13T15:06:45,3799
356,776,4.7,2020-04-13T15:06:45,5499
360,777,4.2,2020-04-13T15:06:45,1889
99,778,3.9,2020-04-13T15:06:45,3959
139,779,3.4,2020-04-13T15:06:45,7799
361,780,2.5,2020-04-13T15:06:45,7199
209,781,4.8,2020-04-13T15:06:45,7799
362,782,4.5,2020-04-13T15:06:45,6800
313,783,2.6,2020-04-13T15:06:45,1749
363,784,2.6,2020-04-13T15:06:45,1799
239,785,0.0,2020-04-13T15:06:46,2999
364,786,3.0,2020-04-13T15:06:46,1799
365,787,4.1,2020-04-13T15:06:46,6499
366,788,3.9,2020-04-13T15:06:46,2299
38,789,4.2,2020-04-13T15:06:46,1889
241,790,3.8,2020-04-13T15:06:46,2999
38,791,3.0,2020-04-13T15:06:46,1889
236,792,4.1,2020-04-13T15:06:46,4199
132,793,3.5,2020-04-13T15:06:46,2399
367,794,4.6,2020-04-13T15:06:46,2399
147,795,2.7,2020-04-13T15:06:46,3599
368,796,2.4,2020-04-13T15:06:46,8999
369,797,4.0,2020-04-13T15:06:46,10999
311,798,3.7,2020-04-13T15:06:46,6999
283,799,2.4,2020-04-13T15:06:46,7999
49,800,4.1,2020-04-13T15:06:46,2299
370,801,2.9,2020-04-13T15:06:46,4199
335,802,4.6,2020-04-13T15:06:46,3799
272,803,1.0,2020-04-13T15:06:46,3599
371,804,4.2,2020-04-13T15:06:46,4799
232,805,2.8,2020-04-13T15:06:46,2299
128,806,3.7,2020-04-13T15:06:46,2149
141,807,2.0,2020-04-13T15:06:46,3959
372,808,4.5,2020-04-13T15:06:46,3599
373,809,2.4,2020-04-13T15:06:46,3359
141,810,4.5,2020-04-13T15:06:46,3959
374,811,4.0,2020-04-13T15:06:46,5599
375,812,4.8,2020-04-13T15:06:46,3679
278,813,2.6,2020-04-13T15:06:46,2399
376,814,2.2,2020-04-13T15:06:46,3679
375,815,4.3,2020-04-13T15:06:46,3679
377,816,2.8,2020-04-13T15:06:47,3839
378,817,4.3,2020-04-13T15:06:47,3199
379,818,4.1,2020-04-13T15:06:47,3679
380,819,4.1,2020-04-13T15:06:47,3199
381,820,4.9,2020-04-13T15:06:47,3679
339,821,2.7,2020-04-13T15:06:47,5319
380,822,3.3,2020-04-13T15:06:47,3199
379,823,2.6,2020-04-13T15:06:47,3679
378,824,4.9,2020-04-13T15:06:47,3199
379,825,4.4,2020-04-13T15:06:47,3679
381,826,3.8,2020-04-13T15:06:47,3679
382,827,2.0,2020-04-13T15:06:47,4479
76,828,2.2,2020-04-13T15:06:47,3999
377,829,2.4,2020-04-13T15:06:47,3839
76,830,2.4,2020-04-13T15:06:47,3999
383,831,4.6,2020-04-13T15:06:47,4239
192,832,4.2,2020-04-13T15:06:47,3199
378,833,2.4,2020-04-13T15:06:47,3199
228,834,2.6,2020-04-13T15:06:47,3439
384,835,3.4,2020-04-13T15:06:47,4479
121,836,3.5,2020-04-13T15:06:47,3839
385,837,3.7,2020-04-13T15:06:47,3839
386,838,2.6,2020-04-13T15:06:47,5999
387,839,3.3,2020-04-13T15:06:47,4799
112,840,0.0,2020-04-13T15:06:47,4479
388,841,2.7,2020-04-13T15:06:47,3999
389,842,5.0,2020-04-13T15:06:47,3499
390,843,5.0,2020-04-13T15:06:47,3499
192,844,4.4,2020-04-13T15:06:47,3199
104,845,4.7,2020-04-13T15:06:48,10999
257,846,4.6,2020-04-13T15:06:48,3999
391,847,2.0,2020-04-13T15:06:48,7499
392,848,3.1,2020-04-13T15:06:48,3499
162,849,4.4,2020-04-13T15:06:48,10999
90,850,4.7,2020-04-13T15:06:48,10999
39,851,3.4,2020-04-13T15:06:48,10999
90,852,4.7,2020-04-13T15:06:48,10999
162,853,1.0,2020-04-13T15:06:48,10999
393,854,4.8,2020-04-13T15:06:48,11999
90,855,2.2,2020-04-13T15:06:48,10999
285,856,3.1,2020-04-13T15:06:48,12999
104,857,3.3,2020-04-13T15:06:48,10999
8,858,3.3,2020-04-13T15:06:48,3999
5,859,0.0,2020-04-13T15:06:48,2399
162,860,3.0,2020-04-13T15:06:48,10999
104,861,4.8,2020-04-13T15:06:48,10999
394,862,4.8,2020-04-13T15:06:48,2799
270,863,3.7,2020-04-13T15:06:48,3499
395,864,5.0,2020-04-13T15:06:48,2799
107,865,3.7,2020-04-13T15:06:48,4999
107,866,3.9,2020-04-13T15:06:48,4999
393,867,4.4,2020-04-13T15:06:48,11999
396,868,4.7,2020-04-13T15:06:48,3299
397,869,4.9,2020-04-13T15:06:48,3999
398,870,3.6,2020-04-13T15:06:48,2999
301,871,3.2,2020-04-13T15:06:48,3299
5,872,4.2,2020-04-13T15:06:49,2399
399,873,3.8,2020-04-13T15:06:49,2799
144,874,3.8,2020-04-13T15:06:49,3299
400,875,1.0,2020-04-13T15:06:49,4499
4,876,2.6,2020-04-13T15:06:49,3999
401,877,3.9,2020-04-13T15:06:49,6499
102,878,1.0,2020-04-13T15:06:49,7199
402,879,3.3,2020-04-13T15:06:49,7199
350,880,3.9,2020-04-13T15:06:49,7799
403,881,4.4,2020-04-13T15:06:49,5200
404,882,2.7,2020-04-13T15:06:49,3600
189,883,3.8,2020-04-13T15:06:49,7799
405,884,3.0,2020-04-13T15:06:49,3600
189,885,4.6,2020-04-13T15:06:49,7199
189,886,4.7,2020-04-13T15:06:49,7199
189,887,3.8,2020-04-13T15:06:49,7199
26,888,3.0,2020-04-13T15:06:49,2759
406,889,2.7,2020-04-13T15:06:49,5399
407,890,4.0,2020-04-13T15:06:49,3599
408,891,4.7,2020-04-13T15:06:49,4499
409,892,3.8,2020-04-13T15:06:49,3799
409,893,1.0,2020-04-13T15:06:49,3799
297,894,4.7,2020-04-13T15:06:49,4559
410,895,2.2,2020-04-13T15:06:49,3999
411,896,4.2,2020-04-13T15:06:50,3999
412,897,2.9,2020-04-13T15:06:50,8499
413,898,2.6,2020-04-13T15:06:50,4499
414,899,2.5,2020-04-13T15:06:50,3839
385,900,3.2,2020-04-13T15:06:50,3839
112,901,2.8,2020-04-13T15:06:50,4479
397,902,2.0,2020-04-13T15:06:50,3999
415,903,3.9,2020-04-13T15:06:50,3499
416,904,2.5,2020-04-13T15:06:50,2499
124,905,4.4,2020-04-13T15:06:50,5999
417,906,1.5,2020-04-13T15:06:50,7199
416,907,4.3,2020-04-13T15:06:50,2499
124,908,2.9,2020-04-13T15:06:50,5999
150,909,2.8,2020-04-13T15:06:50,4799
159,910,2.8,2020-04-13T15:06:50,4799
418,911,3.4,2020-04-13T15:06:50,8399
417,912,3.5,2020-04-13T15:06:50,7199
417,913,5.0,2020-04-13T15:06:50,7199
419,914,2.8,2020-04-13T15:06:50,7199
418,915,5.0,2020-04-13T15:06:50,8399
420,916,1.0,2020-04-13T15:06:50,7199
421,917,4.8,2020-04-13T15:06:51,9599
420,918,4.9,2020-04-13T15:06:51,7199
420,919,3.1,2020-04-13T15:06:51,7199
324,920,3.1,2020-04-13T15:06:51,4799
422,921,2.4,2020-04-13T15:06:51,8999
423,922,4.7,2020-04-13T15:06:51,8399
324,923,2.6,2020-04-13T15:06:51,4799
385,924,3.6,2020-04-13T15:06:51,3839
423,925,3.3,2020-04-13T15:06:51,8399
247,926,3.1,2020-04-13T15:06:51,4799
424,927,2.6,2020-04-13T15:06:51,7999
425,928,3.1,2020-04-13T15:06:51,1840
323,929,2.4,2020-04-13T15:06:51,899
426,930,3.1,2020-04-13T15:06:51,4799
427,931,4.3,2020-04-13T15:06:51,3999
428,932,2.4,2020-04-13T15:06:52,2879
429,933,4.1,2020-04-13T15:06:52,4559
191,934,2.4,2020-04-13T15:06:52,1799
430,935,4.8,2020-04-13T15:06:52,1899
431,936,2.9,2020-04-13T15:06:52,6599
432,937,3.6,2020-04-13T15:06:52,7999
361,938,2.4,2020-04-13T15:06:52,5999
433,939,3.8,2020-04-13T15:06:52,3999
316,940,4.9,2020-04-13T15:06:52,7799
126,941,3.0,2020-04-13T15:06:52,2299
337,942,4.7,2020-04-13T15:06:52,5999
138,943,2.9,2020-04-13T15:06:52,4799
434,944,3.2,2020-04-13T15:06:52,2399
435,945,5.0,2020-04-13T15:06:52,4559
436,946,2.9,2020-04-13T15:06:52,2999
364,947,3.0,2020-04-13T15:06:52,1799
437,948,3.8,2020-04-13T15:06:52,2399
321,949,4.4,2020-04-13T15:06:52,4559
275,950,3.3,2020-04-13T15:06:52,3999
141,951,5.0,2020-04-13T15:06:52,2999
427,952,5.0,2020-04-13T15:06:52,2799
281,953,3.7,2020-04-13T15:06:53,2799
238,954,2.7,2020-04-13T15:06:53,3499
438,955,4.1,2020-04-13T15:06:53,2299
141,956,4.5,2020-04-13T15:06:53,2999
56,957,2.6,2020-04-13T15:06:53,2499
439,958,4.1,2020-04-13T15:06:53,2299
157,959,4.2,2020-04-13T15:06:53,3999
440,960,4.5,2020-04-13T15:06:53,3919
397,961,4.9,2020-04-13T15:06:53,3999
1,962,2.0,2020-04-13T15:06:53,3799
97,963,3.8,2020-04-13T15:06:53,3799
441,964,1.0,2020-04-13T15:06:53,4499
388,965,1.0,2020-04-13T15:06:53,3999
441,966,3.2,2020-04-13T15:06:53,4499
392,967,3.8,2020-04-13T15:06:53,3499
442,968,3.8,2020-04-13T15:06:53,5999
157,969,4.9,2020-04-13T15:06:53,3999
157,970,2.7,2020-04-13T15:06:53,3999
443,971,4.9,2020-04-13T15:06:53,3799
444,972,4.3,2020-04-13T15:06:53,4299
96,973,4.4,2020-04-13T15:06:53,3799
445,974,2.5,2020-04-13T15:06:53,3999
445,975,4.8,2020-04-13T15:06:53,3999
442,976,2.2,2020-04-13T15:06:53,5999
400,977,2.6,2020-04-13T15:06:53,4499
209,978,2.6,2020-04-13T15:06:53,5999
179,979,2.5,2020-04-13T15:06:54,3999
47,980,2.2,2020-04-13T15:06:54,3999
108,981,4.1,2020-04-13T15:06:54,6999
37,982,5.0,2020-04-13T15:06:54,3999
446,983,2.4,2020-04-13T15:06:54,3799
17,984,4.9,2020-04-13T15:06:54,2579
447,985,3.6,2020-04-13T15:06:54,3999
448,986,4.8,2020-04-13T15:06:54,3499
449,987,3.4,2020-04-13T15:06:54,5499
450,988,3.2,2020-04-13T15:06:54,3499
451,989,4.8,2020-04-13T15:06:54,3499
452,990,2.5,2020-04-13T15:06:54,3799
181,991,0.0,2020-04-13T15:06:54,5999
452,992,4.0,2020-04-13T15:06:54,3799
453,993,3.9,2020-04-13T15:06:54,6999
400,994,3.5,2020-04-13T15:06:54,4499
454,995,3.2,2020-04-13T15:06:54,2759
454,996,3.5,2020-04-13T15:06:54,2759
455,997,4.2,2020-04-13T15:06:54,7799
454,998,2.6,2020-04-13T15:06:54,2759
352,999,2.5,2020-04-13T15:06:54,2759
456,1000,2.7,2020-04-13T15:06:54,3299
457,1001,1.5,2020-04-13T15:06:54,2999
387,1002,4.8,2020-04-13T15:06:54,5759
456,1003,3.4,2020-04-13T15:06:54,3599
458,1004,2.8,2020-04-13T15:06:54,4559
456,1005,3.4,2020-04-13T15:06:54,3599
459,1006,2.2,2020-04-13T15:06:54,1999
460,1007,2.8,2020-04-13T15:06:54,3599
461,1008,3.9,2020-04-13T15:06:54,1299
462,1009,4.8,2020-04-13T15:06:55,1999
348,1010,2.6,2020-04-13T15:06:55,3599
11,1011,3.3,2020-04-13T15:06:55,4559
209,1012,3.8,2020-04-13T15:06:55,7799
461,1013,0.0,2020-04-13T15:06:55,1299
350,1014,4.4,2020-04-13T15:06:55,7799
463,1015,3.6,2020-04-13T15:06:55,3040
162,1016,4.9,2020-04-13T15:06:55,4559
272,1017,2.6,2020-04-13T15:06:55,2999
464,1018,2.0,2020-04-13T15:06:55,2400
461,1019,4.6,2020-04-13T15:06:55,1299
227,1020,4.2,2020-04-13T15:06:55,2499
202,1021,4.6,2020-04-13T15:06:55,2299
255,1022,2.4,2020-04-13T15:06:55,7199
465,1023,3.1,2020-04-13T15:06:55,2999
466,1024,4.8,2020-04-13T15:06:55,7799
7,1025,3.3,2020-04-13T15:06:55,4799
433,1026,2.0,2020-04-13T15:06:55,3999
270,1027,2.2,2020-04-13T15:06:55,3499
426,1028,3.9,2020-04-13T15:06:55,4799
467,1029,2.4,2020-04-13T15:06:55,2299
7,1030,3.6,2020-04-13T15:06:55,3959
127,1031,0.0,2020-04-13T15:06:55,4559
468,1032,4.4,2020-04-13T15:06:55,5399
469,1033,4.7,2020-04-13T15:06:55,8999
470,1034,3.0,2020-04-13T15:06:55,4559
471,1035,4.0,2020-04-13T15:06:56,6599
472,1036,3.3,2020-04-13T15:06:56,3499
473,1037,3.5,2020-04-13T15:06:56,2499
339,1038,3.1,2020-04-13T15:06:56,4559
474,1039,5.0,2020-04-13T15:06:56,4199
468,1040,3.8,2020-04-13T15:06:56,5399
475,1041,3.2,2020-04-13T15:06:56,4199
476,1042,2.9,2020-04-13T15:06:56,2799
477,1043,4.8,2020-04-13T15:06:56,3919
200,1044,2.8,2020-04-13T15:06:56,2299
313,1045,4.6,2020-04-13T15:06:56,1749
435,1046,4.0,2020-04-13T15:06:56,3799
360,1047,2.0,2020-04-13T15:06:56,1889
430,1048,4.5,2020-04-13T15:06:56,1899
239,1049,5.0,2020-04-13T15:06:56,2499
478,1050,4.0,2020-04-13T15:06:56,4199
479,1051,4.5,2020-04-13T15:06:56,2499
480,1052,3.5,2020-04-13T15:06:56,3919
481,1053,5.0,2020-04-13T15:06:56,2999
308,1054,2.4,2020-04-13T15:06:56,3599
7,1055,3.8,2020-04-13T15:06:56,4799
482,1056,5.0,2020-04-13T15:06:57,2149
183,1057,4.9,2020-04-13T15:06:57,2299
483,1058,4.4,2020-04-13T15:06:57,3359
484,1059,3.4,2020-04-13T15:06:57,2999
485,1060,4.5,2020-04-13T15:06:57,3599
483,1061,2.6,2020-04-13T15:06:57,3359
486,1062,3.1,2020-04-13T15:06:57,13799
487,1063,3.8,2020-04-13T15:06:57,3599
129,1064,2.8,2020-04-13T15:06:57,1999
488,1065,3.3,2020-04-13T15:06:57,2999
84,1066,3.4,2020-04-13T15:06:57,3999
159,1067,3.4,2020-04-13T15:06:57,3999
134,1068,4.9,2020-04-13T15:06:57,1679
489,1069,4.3,2020-04-13T15:06:57,3299
118,1070,1.5,2020-04-13T15:06:57,1679
434,1071,4.8,2020-04-13T15:06:57,2399
325,1072,3.9,2020-04-13T15:06:57,1889
490,1073,4.1,2020-04-13T15:06:57,4199
200,1074,4.3,2020-04-13T15:06:57,2299
416,1075,3.5,2020-04-13T15:06:57,2499
227,1076,0.0,2020-04-13T15:06:57,2499
38,1077,4.7,2020-04-13T15:06:57,1889
229,1078,2.7,2020-04-13T15:06:57,1999
491,1079,2.0,2020-04-13T15:06:57,4000
492,1080,3.7,2020-04-13T15:06:57,5499
245,1081,3.0,2020-04-13T15:06:58,2999
245,1082,4.6,2020-04-13T15:06:58,2999
493,1083,4.7,2020-04-13T15:06:58,3359
393,1084,2.8,2020-04-13T15:06:58,11999
176,1085,2.6,2020-04-13T15:06:58,2579
494,1086,2.0,2020-04-13T15:06:58,3359
495,1087,4.2,2020-04-13T15:06:58,2999
496,1088,4.9,2020-04-13T15:06:58,3959
20,1089,4.6,2020-04-13T15:06:58,3959
10,1090,2.5,2020-04-13T15:06:58,3599
33,1091,3.8,2020-04-13T15:06:58,2999
209,1092,4.1,2020-04-13T15:06:58,7799
406,1093,4.0,2020-04-13T15:06:58,5399
255,1094,3.1,2020-04-13T15:06:58,7199
102,1095,4.1,2020-04-13T15:06:58,7199
189,1096,2.9,2020-04-13T15:06:58,7799
11,1097,4.7,2020-04-13T15:06:58,4799
450,1098,3.6,2020-04-13T15:06:58,3599
297,1099,2.6,2020-04-13T15:06:58,6599
297,1100,4.5,2020-04-13T15:06:58,4559
497,1101,1.0,2020-04-13T15:06:58,10999
158,1102,0.0,2020-04-13T15:06:58,4799
297,1103,4.3,2020-04-13T15:06:58,6599
173,1104,4.5,2020-04-13T15:06:58,5999
497,1105,2.6,2020-04-13T15:06:58,10999
497,1106,4.7,2020-04-13T15:06:59,10999
498,1107,2.6,2020-04-13T15:06:59,5999
189,1108,4.8,2020-04-13T15:06:59,12999
297,1109,5.0,2020-04-13T15:06:59,7599
189,1110,4.8,2020-04-13T15:06:59,11999
499,1111,3.1,2020-04-13T15:06:59,5999
441,1112,0.0,2020-04-13T15:06:59,4499
500,1113,4.1,2020-04-13T15:06:59,7999
294,1114,3.5,2020-04-13T15:06:59,4999
165,1115,3.3,2020-04-13T15:06:59,5999
342,1116,2.9,2020-04-13T15:06:59,7499
449,1117,4.4,2020-04-13T15:06:59,5499
157,1118,5.0,2020-04-13T15:06:59,3999
181,1119,4.7,2020-04-13T15:06:59,5999
165,1120,3.2,2020-04-13T15:06:59,5999
157,1121,3.6,2020-04-13T15:06:59,4799
47,1122,3.9,2020-04-13T15:06:59,4799
162,1123,3.1,2020-04-13T15:06:59,4559
104,1124,3.0,2020-04-13T15:06:59,4799
501,1125,4.8,2020-04-13T15:06:59,3000
108,1126,4.2,2020-04-13T15:06:59,7199
156,1127,3.4,2020-04-13T15:06:59,3999
502,1128,2.5,2020-04-13T15:06:59,3149
209,1129,4.1,2020-04-13T15:06:59,7799
503,1130,2.0,2020-04-13T15:07:00,5999
413,1131,4.2,2020-04-13T15:07:00,4499
205,1132,2.4,2020-04-13T15:07:00,3499
156,1133,2.0,2020-04-13T15:07:00,3999
205,1134,2.2,2020-04-13T15:07:00,3499
504,1135,4.2,2020-04-13T15:07:00,2999
398,1136,2.4,2020-04-13T15:07:00,2999
441,1137,3.3,2020-04-13T15:07:00,4499
505,1138,2.9,2020-04-13T15:07:00,2799
68,1139,5.0,2020-04-13T15:07:00,2649
506,1140,4.2,2020-04-13T15:07:00,4799
202,1141,3.2,2020-04-13T15:07:00,2299
156,1142,3.7,2020-04-13T15:07:00,3999
294,1143,2.6,2020-04-13T15:07:00,4999
269,1144,2.8,2020-04-13T15:07:00,2159
507,1145,5.0,2020-04-13T15:07:00,9599
417,1146,2.4,2020-04-13T15:07:00,7199
231,1147,4.4,2020-04-13T15:07:00,1899
417,1148,3.0,2020-04-13T15:07:00,7199
508,1149,4.0,2020-04-13T15:07:00,4799
137,1150,4.5,2020-04-13T15:07:00,4799
468,1151,1.5,2020-04-13T15:07:00,5399
509,1152,2.8,2020-04-13T15:07:00,8399
510,1153,3.5,2020-04-13T15:07:00,1499
421,1154,4.1,2020-04-13T15:07:00,9599
331,1155,3.1,2020-04-13T15:07:00,1979
420,1156,4.0,2020-04-13T15:07:00,7199
507,1157,3.6,2020-04-13T15:07:01,9599
74,1158,3.2,2020-04-13T15:07:01,3499
