user,item,rating,timestamp,feature
37,241,4.4,2017,33.0
9,396,4.4,1922,280.0
90,397,4.4,2014,140.0
51,173,4.4,2018,32.0
40,398,4.4,2015,91.5
94,399,4.4,2010,52.95
58,400,4.4,2015,35.15
95,401,4.4,2015,23.0
37,402,4.4,N.V.,37.9
24,403,4.4,2016,119.95
4,404,4.4,2017,42.9
67,405,4.4,2016,39.9
77,406,4.4,1995,50.0
52,88,4.4,2017,209.31
60,89,4.4,1968,165.0
8,407,4.4,2020,26.5
54,408,4.4,2016,32.5
51,409,4.4,2014,194.0
84,67,4.4,2014,74.95
63,410,4.4,2018,28.9
18,411,4.4,2019,18.99
0,412,4.4,2018,19.95
16,413,4.4,2003,38.66
31,178,4.4,1994,180.0
98,37,4.4,2017,75.5
47,414,4.4,2019,7.89
40,415,4.4,2019,18.0
24,416,4.4,2019,17.9
32,417,4.4,2017,15.4438025
56,418,4.4,2017,33.55
77,419,4.4,2017,19.8
0,420,4.4,N.V.,189.99
59,421,4.4,2015,59.9
91,422,4.4,2012,29.9
15,400,4.4,2016,33.8
67,345,4.4,2018,43.5
33,423,4.4,2016,39.9
36,22,4.4,2018,119.35
65,424,4.4,2015,60.0
37,425,4.4,2005,40.0
38,426,4.4,2010,34.75
11,427,4.4,2017,24.0
86,428,4.4,N.V.,59.9
96,76,4.4,1998,245.25
25,10,4.4,1973,109.76
15,429,4.4,2012,59.9
94,397,4.4,2012,130.5
84,430,4.4,2008,61.5
28,359,4.4,1994,33.23
96,339,4.4,2018,38.5
30,114,4.4,1996,38.12
81,431,4.4,N.V.,65.0
9,432,4.4,2017,41.0
55,383,4.4,2019,45.39
95,433,4.4,2016,26.0
24,434,4.4,N.V.,39.75
54,435,4.4,2017,29.89
23,436,4.4,2014,38.0
95,397,4.4,2009,132.4
68,241,4.4,2009,69.0
57,437,4.4,2020,13.99
83,438,4.4,2017,24.5
87,439,4.4,2020,16.25
60,440,4.4,2017,39.95
58,441,4.4,2013,35.4
36,0,4.4,2019,20.95
9,326,4.4,2018,39.99
15,49,4.4,2009,159.8
9,398,4.4,2017,139.63
1,442,4.4,2017,19.97
97,443,4.4,2015,75.8
85,150,4.4,2013,52.5
37,444,4.4,2018,20.95
90,445,4.4,2017,51.95
95,446,4.4,2015,43.44
17,447,4.4,2014,35.48
62,448,4.4,2014,28.0
71,449,4.4,2018,239.5
61,161,4.4,2019,60.61
23,450,4.4,2012,35.35
47,451,4.4,2009,89.9
63,380,4.4,2018,74.56
78,0,4.4,2007,33.4
34,452,4.4,2015,29.25
79,453,4.4,N.V.,15.84
95,5,4.4,1968,173.0
96,454,4.4,2012,34.5
72,455,4.4,2014,21.88
74,456,4.4,2015,27.9
0,457,4.4,2017,54.9
74,458,4.4,2015,31.99
46,459,4.4,2017,24.9
94,460,4.4,2016,11.5
52,30,4.4,2000,140.0
13,461,4.4,2018,15.5
66,164,4.4,2017,95.0
96,462,4.4,2005,40.2
60,354,4.4,2020,7.9
97,463,4.4,2011,29.95
44,464,4.4,2015,59.9
79,150,4.4,2016,115.9
41,465,4.4,2016,33.0
76,466,4.4,2015,13.95
43,467,4.4,2016,195.99
58,468,4.4,2015,46.0
52,250,4.3,2009,24.38
96,250,4.3,2012,20.0
40,469,4.3,2019,6.95
24,218,4.3,2016,17.48
86,470,4.3,2008,37.9
5,133,4.3,2010,79.75
5,218,4.3,2015,24.95
57,471,4.3,2018,29.13
47,471,4.3,2017,33.9
45,247,4.3,2015,28.0
98,0,4.3,2012,25.8
97,246,4.3,2016,37.86
95,247,4.3,2014,34.0
33,245,4.3,2014,33.64
16,245,4.3,2015,36.35
95,138,4.3,2006,35.5
75,249,4.3,2017,66.75
9,472,4.3,2018,19.01
83,248,4.3,2014,75.9
86,246,4.3,2017,38.05
62,138,4.3,2009,40.4
62,473,4.3,2013,63.33
84,0,4.3,2012,26.9
78,248,4.3,2015,34.95
64,474,4.3,2018,24.5
69,133,4.3,2007,93.5
27,278,4.3,2012,99.9
13,470,4.3,2009,35.09
49,253,4.3,2014,36.8
48,258,4.3,2015,80.35
50,278,4.3,2014,46.0
84,253,4.3,2015,50.41
94,133,4.3,2009,150.0
22,258,4.3,2014,48.6377226796774
50,252,4.3,2016,27.29
56,0,4.3,2016,65.9
28,0,4.3,2015,33.66
64,0,4.3,2012,190.0
7,473,4.3,2015,55.0
93,0,4.3,2016,26.9
34,278,4.3,2015,36.9
44,156,4.3,2015,25.95
31,258,4.3,2016,34.5
7,114,4.3,2012,47.9
98,135,4.3,2014,36.94
96,204,4.3,1998,75.0
87,456,4.3,2014,24.9
80,456,4.3,2012,32.55
76,475,4.3,2018,26.9
12,476,4.3,N.V.,63.34
44,264,4.3,2014,37.9
8,156,4.3,2014,46.95
7,251,4.3,2008,39.22
92,477,4.3,2016,18.5
10,478,4.3,N.V.,74.0
53,257,4.3,2010,35.0
86,137,4.3,2015,32.7
46,294,4.3,2016,49.0
1,263,4.3,2014,38.0
37,54,4.3,2016,33.59
48,479,4.3,2011,94.95
6,176,4.3,2012,36.91
89,261,4.3,2014,30.67
45,480,4.3,N.V.,32.9
90,477,4.3,2014,17.07
14,474,4.3,2019,19.45
61,114,4.3,2013,39.9
5,269,4.3,2016,28.65
9,59,4.3,2012,67.95
76,59,4.3,2013,60.95
86,255,4.3,2011,69.95
87,294,4.3,2018,28.18
89,263,4.3,2013,34.22
75,114,4.3,2014,49.75
88,270,4.3,2016,33.95
64,267,4.3,2012,80.0
87,141,4.3,2014,36.0
81,250,4.3,2010,17.16
4,133,4.3,2004,116.9
87,257,4.3,2009,39.5
74,289,4.3,2006,40.0
1,479,4.3,2012,39.78
74,277,4.3,2017,39.98
19,255,4.3,2014,69.9
50,141,4.3,2007,77.7
63,88,4.3,2009,95.0
31,481,4.3,2016,24.9
11,0,4.3,2018,25.9
20,482,4.3,2017,22.5
39,479,4.3,2014,50.0
8,287,4.3,2009,57.8
4,483,4.3,2016,21.24
23,484,4.3,2006,70.0
47,485,4.3,2019,15.75
52,274,4.3,2016,26.0
42,281,4.3,2016,25.8208254922442
27,164,4.3,2014,62.95
56,486,4.3,2017,17.15
47,145,4.3,2014,33.9
87,267,4.3,2011,80.0
46,267,4.3,2013,80.0
20,485,4.3,2018,16.9
76,54,4.3,2017,40.92
56,88,4.3,2008,95.0
77,487,4.3,N.V.,58.9
42,319,4.3,2011,30.887605
54,142,4.3,2019,67.5
70,381,4.3,2015,67.45
42,327,4.3,2016,16.5
48,281,4.3,2012,30.71
90,488,4.3,2017,25.25
97,296,4.3,2012,38.3
86,489,4.3,2019,19.95
21,304,4.3,2014,59.87
4,321,4.3,2016,63.5
16,490,4.3,2017,46.88
40,88,4.3,2006,95.0
73,267,4.3,2017,99.9
9,263,4.3,2011,47.01
78,491,4.3,2016,15.9
79,492,4.3,2015,21.15
2,270,4.3,2011,49.9
73,299,4.3,2018,23.83
39,493,4.3,N.V.,40.0
31,265,4.3,2015,67.82
39,255,4.3,2005,99.9
78,333,4.3,2017,54.9
83,151,4.3,2005,116.05
52,333,4.3,2016,48.75
70,54,4.3,2000,98.0
40,494,4.3,1964,272.0
24,114,4.3,2015,40.45
71,495,4.3,2004,81.35
37,494,4.3,1970,206.91
6,294,4.3,2017,42.0
96,496,4.3,2008,56.7603202298046
27,304,4.3,2010,62.74
18,497,4.3,N.V.,10.89
21,133,4.3,2003,107.0
70,498,4.3,2016,32.33
58,499,4.3,2006,21.95
51,500,4.3,2016,28.85
89,53,4.3,1998,160.0
9,501,4.3,2016,26.9
83,502,4.3,2016,21.3
37,479,4.3,2013,42.0
74,503,4.3,2014,30.5
66,53,4.3,1989,160.0
9,504,4.3,2017,21.02
24,505,4.3,2018,22.8
45,490,4.3,2018,36.57
14,267,4.3,2009,85.0
5,506,4.3,2019,23.4
84,88,4.3,2005,110.0
70,374,4.3,2015,53.5
77,507,4.3,2017,35.95
21,508,4.3,2019,16.25
78,288,4.3,2011,498.614195
77,114,4.3,2010,25.95
18,324,4.3,2012,40.5
63,509,4.3,2014,35.85
47,510,4.3,2011,38.4
29,511,4.3,2017,20.65
28,278,4.3,2016,39.53
15,340,4.3,2018,25.31
53,333,4.3,2018,53.95
47,512,4.3,2010,27.0
77,284,4.3,2016,36.95
89,513,4.3,2017,26.5
71,514,4.3,2017,27.9
59,133,4.3,2001,189.45
84,161,4.3,2010,90.0
27,284,4.3,2018,34.1
51,515,4.3,2017,35.51
98,516,4.3,2018,27.7
22,160,4.3,2015,75.0
86,494,4.3,1982,425.0
15,263,4.3,2018,35.51
17,283,4.3,2018,45.0
86,267,4.3,2018,84.9
16,307,4.3,2015,27.85
73,258,4.3,2018,30.99
85,517,4.3,2016,36.5
79,518,4.3,2017,25.9
34,519,4.3,2020,13.75
49,155,4.3,2006,53.35
41,62,4.3,2014,54.5
27,161,4.3,2014,90.15
86,520,4.3,2019,18.48
56,92,4.3,2007,92.0
10,521,4.3,2017,22.55
85,419,4.3,2016,17.95
29,267,4.3,2010,85.0
88,475,4.3,2019,26.9
44,92,4.3,2011,63.95
75,522,4.3,2015,12.9
50,523,4.3,2019,24.61
48,360,4.3,2009,107.74
46,151,4.3,2004,162.5
10,274,4.3,2018,33.6
96,485,4.3,2020,16.9
46,524,4.3,2013,84.9
82,146,4.3,2019,30.9
88,300,4.3,2017,21.8
34,525,4.3,2010,19.9
42,526,4.3,2017,24.3677926503816
19,482,4.3,2018,18.88
76,306,4.3,2017,30.3
18,527,4.3,2015,42.35
24,381,4.3,2014,64.5
8,355,4.3,2012,49.61
51,53,4.3,1995,145.0
50,377,4.3,2017,21.4
19,528,4.3,2018,21.5
74,299,4.3,2016,55.0
71,529,4.3,2018,27.9
71,530,4.3,2014,28.5
23,307,4.3,2011,25.65
91,151,4.3,2017,60.45
98,531,4.3,2018,30.3
60,355,4.3,2016,57.49
49,151,4.3,2010,127.2
87,53,4.3,1994,182.0
18,269,4.3,2018,34.25
2,532,4.3,2018,15.9
93,217,4.3,2017,37.35
52,288,4.3,2012,259.0
5,533,4.3,2015,20.5
12,279,4.3,2012,24.0
41,267,4.3,2007,80.0
30,534,4.3,2009,59.55
56,324,4.3,2016,50.67
73,251,4.3,2001,91.0
12,267,4.3,2000,88.0
73,355,4.3,2015,70.89
9,342,4.3,2016,59.9
95,535,4.3,2012,32.9
73,536,4.3,2016,21.4
57,154,4.3,2014,64.0
65,165,4.3,2011,47.0
25,299,4.3,2014,60.25
69,537,4.3,2018,15.9
18,538,4.3,2011,32.0
24,276,4.3,2013,62.5
46,539,4.3,2017,24.5
81,151,4.3,2006,110.0
57,195,4.3,2012,82.0
35,381,4.3,2010,55.0
20,0,4.3,2014,36.5
2,284,4.3,2014,123.82
79,151,4.3,2013,114.6
77,276,4.3,2001,130.0
50,54,4.3,2018,33.5
65,540,4.3,2010,62.8
30,317,4.3,2017,34.5
7,170,4.3,2014,92.24
59,352,4.3,2016,36.111307180686
89,0,4.3,2015,56.92
9,151,4.3,2012,117.3
95,541,4.3,2013,41.9
79,542,4.3,2017,32.9
45,543,4.3,2016,23.5
90,544,4.3,2009,48.5
42,545,4.3,2017,28.38
24,309,4.3,2017,19.9
71,407,4.3,2019,33.95
56,336,4.3,2012,42.25
25,546,4.3,2010,27.8
77,547,4.3,2015,26.9
66,288,4.3,2014,245.53
91,548,4.3,2016,28.3
21,549,4.3,2016,37.29
71,550,4.3,2019,23.5
96,537,4.3,2016,18.9
67,551,4.3,N.V.,8.95
54,552,4.3,2011,32.45
42,166,4.3,2013,41.28
60,99,4.3,2010,33.77
78,553,4.3,2019,23.0
85,554,4.3,2015,31.45
43,555,4.3,2018,33.67
57,210,4.3,2006,87.39
44,204,4.3,1989,150.0
31,349,4.3,2016,45.48
64,62,4.3,2007,125.0
61,336,4.3,2014,39.5
35,155,4.3,2004,90.0
79,303,4.3,2013,44.41
37,519,4.3,2019,21.5
63,556,4.3,2018,20.59
92,557,4.3,N.V.,13.95
31,558,4.2,2016,28.9
25,515,4.3,2018,30.9166666666667
12,0,4.3,2018,39.9
10,559,4.3,2015,44.05
95,153,4.3,2014,62.56
44,560,4.3,2014,9.8840336
73,561,4.3,2011,46.16
54,213,4.3,2007,48.537665
42,308,4.3,2011,97.5
5,562,4.3,2014,42.0
17,563,4.3,2010,75.0
52,251,4.3,2000,85.0
63,0,4.3,2016,52.8
77,564,4.3,2019,20.4
69,307,4.3,2017,26.2902950466486
55,0,4.3,2018,19.9
46,317,4.3,2015,92.45
69,565,4.3,2018,17.95
20,566,4.3,N.V.,39.0
66,567,4.3,2019,34.9
22,568,4.3,2012,28.5
90,569,4.3,2017,25.89
59,570,4.3,2018,27.5
32,571,4.3,2017,35.9
47,299,4.3,2013,63.53
10,572,4.3,2014,112.76
60,573,4.3,2018,18.95
80,574,4.3,N.V.,10.45
24,349,4.3,2015,40.95
69,562,4.3,2016,39.75
23,575,4.3,2015,23.44
44,576,4.3,2005,35.0
70,151,4.3,2018,57.5
91,577,4.3,2016,23.95
45,323,4.3,2015,97.35
84,312,4.3,2015,84.95
82,62,4.3,2015,53.9
88,0,4.3,2015,12.19
3,578,4.3,N.V.,43.95
40,579,4.3,N.V.,85.4
95,580,4.3,2015,23.43
79,331,4.3,2010,43.24
61,175,4.3,2018,35.0
1,389,4.3,2010,54.52
31,581,4.3,2013,24.0
82,582,4.3,N.V.,176.5
2,583,4.3,2019,18.5
16,584,4.3,2017,23.5
82,272,4.3,2002,28.0
49,67,4.3,2011,73.9
41,88,4.3,2000,100.0
25,585,4.3,2017,62.9
52,178,4.3,1999,265.0
74,586,4.3,2015,49.0
90,587,4.3,2017,30.75
57,588,4.3,N.V.,50.0
30,589,4.3,2008,32.18
93,590,4.3,N.V.,34.9
3,591,4.3,2014,33.5
2,170,4.3,2015,92.24
52,572,4.3,2004,52.95
85,592,4.3,2016,33.15
21,495,4.3,2018,24.51
11,196,4.3,2009,135.95
3,563,4.3,2011,46.9
74,359,4.3,1988,19.8
67,331,4.3,2011,39.51
52,331,4.3,1997,119.95
20,470,4.3,1964,249.0
48,224,4.3,2016,95.25
87,593,4.3,2016,24.95
79,217,4.3,2015,36.91
49,338,4.3,2014,158.88
30,267,4.3,2003,90.6
16,594,4.3,2018,24.9
62,572,4.3,2016,65.25
77,595,4.3,2010,23.95
54,76,4.3,2004,148.65
68,596,4.3,2000,21.95
92,509,4.3,2017,37.49
48,361,4.3,2017,16.5
81,270,4.3,2018,33.95
7,597,4.3,2019,10.76
32,598,4.3,2005,118.0
75,599,4.3,2013,34.9
53,138,4.3,1982,150.0
48,600,4.3,N.V.,64.8
29,601,4.3,2018,35.15
23,0,4.3,2017,145.0
6,602,4.3,2018,26.9
8,323,4.3,2017,42.9
60,17,4.3,1989,215.34
52,603,4.3,2017,29.9
21,604,4.3,2017,20.45
89,605,4.3,2019,15.71
45,606,4.3,2006,39.99
48,607,4.3,2018,34.95
86,608,4.3,2015,88.0
89,609,4.3,2015,25.5
7,195,4.3,2016,79.9
5,610,4.3,2019,45.9
6,611,4.3,2011,24.0
54,612,4.3,2021,8.9
12,613,4.3,2013,47.0
61,537,4.3,2017,20.5
6,399,4.3,2008,62.9
46,614,4.3,2014,31.13
71,168,4.3,2014,58.0
64,608,4.3,2016,34.5
38,615,4.3,2019,41.9
95,616,4.3,2014,33.9
29,617,4.3,2015,28.5
98,618,4.3,2017,24.1
47,619,4.3,2019,27.9
46,86,4.3,2016,84.5
32,620,4.3,2018,36.78
52,370,4.3,2015,54.5
38,621,4.3,2013,21.4
48,622,4.3,N.V.,217.8
76,623,4.3,2007,23.22
44,69,4.3,2015,51.2
8,314,4.3,2017,38.0
35,161,4.3,2018,67.9
13,141,4.3,2018,32.9
69,624,4.3,1994,45.0
37,204,4.3,1964,260.0
82,625,4.3,2010,69.0
28,138,4.3,1985,98.0
33,338,4.3,2013,348.85
93,553,4.3,2020,23.95
97,626,4.3,2017,27.9
78,605,4.3,2020,15.0
55,92,4.3,2004,155.0
8,627,4.3,2017,57.9
38,628,4.3,2016,36.93
93,410,4.3,2015,52.0
53,629,4.3,2017,31.5
66,88,4.3,2006,654.31
51,250,4.3,1985,75.0
98,630,4.3,N.V.,113.72
52,631,4.3,2000,27.45
96,50,4.3,2018,69.9
82,632,4.3,2018,40.5
54,426,4.3,2009,39.95
98,391,4.3,2008,55.45
62,151,4.3,2002,177.45
7,556,4.3,2019,11.91
51,343,4.3,2007,54.95
19,88,4.3,2018,25.88
57,633,4.3,2016,34.85
64,634,4.3,N.V.,37.0
18,563,4.3,2006,75.0
76,635,4.3,N.V.,47.45
3,636,4.3,2017,22.8
79,149,4.3,1981,199.0
76,637,4.3,N.V.,59.9
93,638,4.3,2016,120.13
63,445,4.3,2015,47.0
55,524,4.3,2014,84.9
7,0,4.3,2016,78.95
24,489,4.3,2019,9.99
29,639,4.3,2018,31.5
9,640,4.3,2016,29.95
64,620,4.3,2019,36.95
58,641,4.3,2017,32.0
0,114,4.3,2014,25.95
6,642,4.3,2018,21.5
75,643,4.3,2014,23.3863295
75,644,4.3,2016,43.8
67,383,4.3,2017,123.75
4,312,4.3,2018,75.5
32,645,4.3,2019,29.9
3,646,4.3,2016,24.0
29,62,4.3,2001,150.0
69,228,4.3,2016,29.4
50,267,4.3,1997,170.0
2,109,4.3,2016,93.26
19,170,4.3,2019,75.95
46,647,4.3,N.V.,27.11
23,253,4.3,2018,42.5
0,59,4.3,2002,75.0
10,227,4.3,2010,68.99
85,536,4.3,2018,21.95
4,648,4.3,2017,13.237545
41,649,4.3,2019,13.65
93,650,4.3,2012,23.5
65,651,4.3,2018,17.9
51,324,4.3,2018,49.95
50,338,4.3,2011,348.85
45,652,4.3,2018,11.95
39,653,4.3,2017,28.6
71,511,4.3,2018,21.3
77,654,4.3,2019,44.95
50,655,4.3,2008,36.3
62,425,4.3,2017,32.0
64,656,4.3,2007,39.712635
40,419,4.3,2018,17.9
97,657,4.3,2019,39.9
8,76,4.3,2001,140.0
69,181,4.3,2012,249.95
53,354,4.3,2015,28.83
13,196,4.3,2013,196.29
13,658,4.3,2018,28.4
62,659,4.3,2020,14.5
87,204,4.3,1970,260.0
39,10,4.3,1999,36.9
83,660,4.3,2019,25.8
98,661,4.3,2014,38.0
87,157,4.3,2017,137.75
22,144,4.3,2009,79.9
4,629,4.3,2017,41.5
37,662,4.3,2018,24.5
65,186,4.3,2012,68.55
56,524,4.3,2016,81.35
79,50,4.3,2001,121.5
53,214,4.3,2014,79.98
45,176,4.3,1998,60.0
36,663,4.3,2019,13.99
31,195,4.3,2002,195.52
34,664,4.3,2014,68.0
66,82,4.3,2014,16.9
88,665,4.3,2019,27.5
13,666,4.3,N.V.,29.25
59,667,4.3,2016,75.0
30,643,4.3,2016,23.9
95,549,4.3,2019,34.9
12,53,4.3,1925,532.0
79,360,4.3,2010,95.0
69,668,4.3,2015,44.1
36,167,4.3,2019,17.7
84,669,4.3,2019,18.9
39,534,4.3,2017,35.35
98,17,4.3,1981,270.0
28,670,4.3,2012,34.95
9,338,4.3,2012,348.85
94,272,4.3,2012,14.9
60,423,4.3,2015,39.7
87,671,4.3,2010,75.5
90,672,4.3,2014,189.9
22,114,4.3,2016,21.01
39,673,4.3,2015,23.9
86,674,4.3,2019,12.8
90,675,4.3,2013,39.95
16,676,4.3,2020,22.35
96,677,4.3,2018,27.25
93,678,4.3,2016,16.99
40,516,4.3,2019,21.5
57,224,4.3,2017,106.92
45,327,4.3,2014,37.065126
82,679,4.3,2017,38.5
95,680,4.3,2016,69.95
76,301,4.3,2016,43.5
27,681,4.3,2017,36.5
21,682,4.3,1998,213.5
75,683,4.3,2018,21.89
23,684,4.3,2016,21.9
19,685,4.3,2017,33.0
98,686,4.3,2017,38.0
36,506,4.3,2020,24.77
13,687,4.3,2017,17.75
88,688,4.3,2018,40.9
11,282,4.3,2005,52.5
14,613,4.3,2016,48.91
91,689,4.3,2018,27.1
64,690,4.3,2016,58.25
88,691,4.3,N.V.,24.9
31,692,4.3,2016,67.95
3,693,4.3,N.V.,74.9
58,694,4.3,2018,25.95
43,0,4.3,2018,119.0
60,695,4.3,2019,13.5
42,696,4.3,2010,51.45
6,656,4.3,2005,56.27
51,697,4.3,2016,11.65
97,698,4.3,2012,32.9
11,699,4.3,2018,197.0
1,700,4.3,2019,14.71
18,52,4.3,2018,16.45
60,701,4.3,2009,53.55
40,702,4.3,2016,18.9
24,128,4.3,2015,53.3
62,703,4.3,2015,31.9
79,704,4.3,2012,55.5
95,705,4.3,2016,40.75
84,706,4.3,2017,22.9
14,707,4.3,2010,76.87
95,707,4.3,2014,79.98
84,708,4.3,2005,35.0
95,709,4.3,2019,21.65
62,710,4.3,2012,20.95
47,711,4.3,2013,243.8
85,712,4.3,2016,80.0
31,0,4.3,2000,60.4
70,713,4.3,2016,65.9
17,714,4.3,2018,26.75
9,470,4.3,2014,47.95
96,715,4.3,2017,18.58
3,716,4.3,2016,27.7
16,700,4.3,2018,11.94
38,717,4.3,2021,13.45
13,338,4.3,2017,180.0
14,718,4.3,2005,29.0
96,719,4.3,2020,15.9
43,720,4.3,2013,21.6
35,721,4.3,2014,46.5
77,722,4.3,2015,37.9
39,723,4.3,2017,35.5
82,724,4.3,2018,27.9
91,725,4.3,2011,110.47
26,726,4.3,2017,32.46
87,727,4.3,2015,15.56
84,728,4.3,2020,23.7
90,729,4.3,2017,18.5
15,730,4.3,2018,36.85
81,731,4.3,2017,23.9
63,135,4.3,2014,38.0
93,699,4.3,2017,101.01
70,597,4.3,2020,13.75
26,732,4.3,2017,29.38
36,733,4.3,2018,44.9
91,734,4.3,2018,12.0
65,735,4.3,2015,38.5
74,714,4.3,2017,28.35
11,736,4.3,2018,65.22
77,737,4.3,2021,6.26
79,738,4.3,2017,40.55
37,739,4.3,2020,31.9
0,740,4.3,2017,26.1
92,741,4.3,2017,73.95
31,177,4.3,2018,48.9
91,742,4.3,2020,11.99
99,743,4.3,2015,44.8
87,179,4.3,2002,76.17
15,138,4.3,1970,120.0
99,538,4.3,2016,39.5
3,744,4.3,2018,19.03
26,745,4.3,1959,230.0
17,59,4.3,1996,110.0
20,271,4.3,1964,310.0
65,746,4.3,2011,28.7550102072719
51,747,4.3,N.V.,39.9
77,748,4.3,N.V.,34.65
53,76,4.3,2011,211.92
59,749,4.3,2018,43.9
47,750,4.3,2016,25.9
99,751,4.3,2018,35.0
13,494,4.3,1968,160.0
48,218,4.3,2016,32.0
53,226,4.3,2017,74.9
36,450,4.3,2016,30.0
4,752,4.3,2018,49.0
27,753,4.3,2016,39.55
98,754,4.3,N.V.,45.0
90,755,4.3,N.V.,47.7
3,486,4.3,2018,14.9
71,114,4.3,2016,46.45
50,0,4.3,2017,15.45
30,756,4.3,2011,31.75
62,86,4.3,2002,110.0
2,757,4.3,2020,29.75
42,757,4.3,2020,29.75
87,758,4.3,2016,18.5
32,759,4.3,2016,19.8563175
33,760,4.3,2017,23.1
44,761,4.3,2018,97.07
96,0,4.3,2019,8.57
80,699,4.3,2016,67.95
47,762,4.3,2018,17.74
19,763,4.3,2020,37.9
94,764,4.3,2012,68.0
38,765,4.3,2019,39.89
46,96,4.3,2018,68.9
27,766,4.3,2016,35.0
52,767,4.3,2015,32.5
6,768,4.3,2020,16.9
50,769,4.3,2019,23.6
0,770,4.3,2018,46.95
75,721,4.3,2015,36.9
14,732,4.3,2020,33.5
37,771,4.3,2017,56.95
97,772,4.3,2020,8.9
72,773,4.2,N.V.,4.99
41,250,4.2,2007,23.7
85,110,4.2,2016,23.0
14,54,4.2,2018,19.5
69,54,4.2,2017,21.2
78,250,4.2,2008,33.0
99,774,4.2,2012,16.14
4,471,4.2,2016,37.95
49,775,4.2,2015,17.02
1,218,4.2,2014,49.85
90,776,4.2,2019,14.95
32,489,4.2,2016,9.76
6,472,4.2,2016,19.16
44,775,4.2,2016,15.8
16,777,4.2,2016,21.0
92,778,4.2,2020,12.29
39,777,4.2,2017,23.75
20,472,4.2,2017,15.45
79,779,4.2,2016,24.85
38,474,4.2,2017,20.95
34,114,4.2,2007,28.43
37,780,4.2,2008,22.58
56,249,4.2,2011,58.26
51,780,4.2,2007,20.95
38,473,4.2,2010,48.4
4,781,4.2,2019,19.7
2,495,4.2,2015,55.47
22,495,4.2,2012,28.4
37,259,4.2,2015,24.76
86,259,4.2,2018,24.6
87,259,4.2,2017,22.5
3,494,4.2,1994,124.5
4,489,4.2,2017,19.99
20,782,4.2,2017,11.8
69,777,4.2,2018,23.74
68,495,4.2,2013,30.35
41,783,4.2,2010,59.0
14,133,4.2,2006,98.9
74,495,4.2,2014,59.9
8,784,4.2,2014,19.94
56,780,4.2,2009,23.52
4,785,4.2,2016,33.3733333333333
82,471,4.2,2019,34.5
67,784,4.2,2018,21.6
12,786,4.2,2014,32.0010770950795
6,114,4.2,2011,39.5
61,54,4.2,2015,33.59
14,498,4.2,2015,29.15
67,501,4.2,2014,28.75
93,489,4.2,2017,16.88
41,787,4.2,2019,9.95
73,488,4.2,2016,25.71
45,788,4.2,N.V.,18.87
67,786,4.2,2015,17.04
46,789,4.2,2015,18.9
95,475,4.2,2017,55.75
68,54,4.2,2014,37.9
43,489,4.2,2018,16.49
63,790,4.2,N.V.,11.9
67,782,4.2,2019,11.66
54,791,4.2,2005,26.9
36,792,4.2,2015,22.95
0,246,4.2,2014,31.95
67,793,4.2,N.V.,77.22
93,794,4.2,2017,85.9
68,779,4.2,2017,20.99
30,278,4.2,2013,51.19
50,795,4.2,2016,32.25
56,796,4.2,2017,39.0
58,473,4.2,2016,56.26
87,797,4.2,2011,23.4
67,798,4.2,2017,11.35
71,509,4.2,2010,40.76
85,799,4.2,2019,21.9
86,250,4.2,2000,161.0
72,54,4.2,2019,16.95
3,267,4.2,2015,52.5
80,792,4.2,2014,19.53
70,800,4.2,2012,30.0
44,801,4.2,2020,5.5
70,114,4.2,2014,35.63
94,495,4.2,2017,25.5
63,802,4.2,2015,19.38
61,110,4.2,2017,20.9
14,472,4.2,2019,18.5
25,483,4.2,2015,23.0
54,529,4.2,2016,38.37
0,529,4.2,2017,25.5
3,294,4.2,2015,30.0
22,803,4.2,2017,18.95
41,804,4.2,2017,8.95
46,482,4.2,2016,25.35
66,789,4.2,2018,18.5
39,114,4.2,2008,36.0
72,114,4.2,2009,85.8
53,803,4.2,2018,19.25
4,509,4.2,2007,37.5
42,787,4.2,2020,11.2
72,805,4.2,2014,29.5
21,663,4.2,2017,15.95
2,267,4.2,2014,59.95
96,774,4.2,2015,15.88
35,806,4.2,2017,25.0
55,807,4.2,N.V.,32.16
96,333,4.2,2015,60.0
80,333,4.2,2014,55.0
64,479,4.2,2010,86.95
13,808,4.2,2015,20.0
72,809,4.2,2020,6.99
72,482,4.2,2012,17.84
48,114,4.2,2014,34.5
24,249,4.2,2008,55.0
48,810,4.2,2017,21.85
80,806,4.2,2016,21.8
62,580,4.2,2014,20.5
26,489,4.2,2019,17.25
85,811,4.2,2015,35.09
74,812,4.2,2011,20.4532878069468
90,813,4.2,2014,24.8
47,814,4.2,2017,16.767557
91,815,4.2,2017,17.7
96,816,4.2,2012,54.0
58,817,4.2,2018,16.2
78,818,4.2,2017,19.9
57,388,4.2,2017,25.35
24,299,4.2,2018,17.75
77,489,4.2,2018,18.9
80,819,4.2,2017,25.9
50,489,4.2,2017,18.25
27,820,4.2,2014,23.89
11,821,4.2,N.V.,36.9
14,822,4.2,2015,14.6
45,277,4.2,2016,139.9
36,564,4.2,2017,20.9
3,257,4.2,2005,48.0
67,114,4.2,2011,39.5
92,823,4.2,N.V.,33.5
18,266,4.2,2012,36.97
68,824,4.2,2018,26.3
61,709,4.2,2018,21.95
53,0,4.2,2018,21.5
31,281,4.2,2009,28.95
46,825,4.2,2015,126.2
69,778,4.2,2021,11.9
7,319,4.2,2008,37.9
